0.1 2.0 0.1 0.3 0.2 0.0 0.0 0.2 0.5 0.1 0.0 0.0 0.1 0.7 0.4 0.0 0.0 0.0 0.1 8.6 6.4 2.7 0.0 0.0 2.9 0.0 0.2 0.0 0.0 0.0 0.2
14.4 4.1 10.8 0.0 0.1 3.8 11.2 0.0 0.0 0.8 0.1 0.1 0.0 0.0 0.0 0.0 0.0 0.3 1.6 0.1 0.1 0.2 1.1 1.1 0.3 2.7 1.6 0.1
9.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1 6.4 3.4 0.0 0.0 0.0 0.0 1.1 1.8 0.1 1.7 0.0 0.2 5.0 0.0 0.1 0.0 0.4 0.7 0.5 0.0 9.9
0.0 3.4 0.4 0.0 0.0 17.9 4.9 0.0 0.1 0.0 0.0 0.0 0.0 0.4 0.0 0.0 9.9 5.4 3.1 0.0 0.3 0.0 0.0 0.0 0.1 0.0 0.1 0.0 0.1 10.9
1.1 1.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2 1.2 0.0 3.7 17.7 19.0 1.4 2.7 0.5 0.0 0.3 22.0 5.6 0.0 0.2 1.4 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 1.2 0.2 0.0 5.9 0.0 0.1 0.0 3.6 0.0 0.1 2.3 0.5 0.0 2.8 0.1 3.7 9.1 29.6 5.9 12.0 0.4 2.9 7.7 0.1 1.2 0.1 1.2
9.4 0.7 0.0 15.0 0.3 1.3 0.0 0.6 0.0 0.2 0.0 0.0 0.0 0.0 19.7 17.0 0.0 0.0 0.1 0.3 9.5 0.4 3.7 19.2 0.0 0.0 0.6 0.0 0.1 0.1 0.0
0.0 0.2 8.1 0.0 0.0 0.0 8.6 0.0 0.0 0.4 0.0 0.2 6.0 14.5 0.0 29.4 0.0 0.0 0.7 0.1 0.0 42.2 13.0 3.9 6.3 8.8 4.0 9.7 0.2 1.2 1.4
